match_id,date,time_local,league,home,away,ft_home_goals,ft_away_goals,odds_1,odds_x,odds_2,xg_for_home,xg_against_home,xg_for_away,xg_against_away,rest_days_home,rest_days_away,derby_flag,europe_flag_home,europe_flag_away,meteo_flag,style_ppda_home,style_ppda_away,travel_km_away,target_ou25,target_btts,target_1x2,home_form_xg_for,home_form_xg_against,home_form_xg_diff,home_form_wins,home_form_draws,home_form_losses,home_form_goals_for,home_form_goals_against,home_form_points,home_form_trend,away_form_xg_for,away_form_xg_against,away_form_xg_diff,away_form_wins,away_form_draws,away_form_losses,away_form_goals_for,away_form_goals_against,away_form_points,away_form_trend,h2h_home_wins,h2h_draws,h2h_away_wins,h2h_home_goals_avg,h2h_away_goals_avg,h2h_home_xg_avg,h2h_away_xg_avg,h2h_total_over25,home_position,home_points,home_goal_difference,home_pressure_top,home_pressure_relegation,away_position,away_points,away_goal_difference,away_pressure_top,away_pressure_relegation,home_winning_streak,home_unbeaten_streak,home_losing_streak,home_clean_sheet_streak,home_scoring_streak,home_xg_momentum,away_winning_streak,away_unbeaten_streak,away_losing_streak,away_clean_sheet_streak,away_scoring_streak,away_xg_momentum,position_gap,points_gap,form_diff,momentum_diff
20240914_CRYSTAL_PALACE_LEICESTER_PREMIER_LEAGUE,2024-09-14,15:00,Premier League,Crystal Palace,Leicester,2,2,1.63,4.14,5.38,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,1,1.2,1.2,0.0,0.0,1.0,2.0,0.6666666666666666,1.6666666666666667,1.0,0.0,1.2,1.2,0.0,0.0,1.0,2.0,1.0,1.6666666666666667,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,1.0,-3.0,0.96,0.9333333333333333,10.0,1.0,-2.0,0.96,0.9333333333333333,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
20240914_FULHAM_WEST_HAM_PREMIER_LEAGUE,2024-09-14,15:00,Premier League,Fulham,West Ham,1,1,2.42,3.48,2.92,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,1,1,1.2,1.2,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,1.2,1.2,0.0,1.0,0.0,2.0,1.3333333333333333,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,4.0,0.0,0.84,0.7333333333333333,10.0,3.0,-1.0,0.88,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
20240914_LIVERPOOL_NOTT_M_FOREST_PREMIER_LEAGUE,2024-09-14,15:00,Premier League,Liverpool,Nott'm Forest,0,1,1.22,7.03,12.4,1.2,1.2,1.2,1.2,,,0,0,0,1,,,,0,0,2,1.2,1.2,0.0,3.0,0.0,0.0,2.3333333333333335,0.0,9.0,0.0,1.2,1.2,0.0,1.0,2.0,0.0,1.0,0.6666666666666666,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,9.0,7.0,0.64,0.4,10.0,5.0,1.0,0.8,0.6666666666666666,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0
20240914_MAN_CITY_BRENTFORD_PREMIER_LEAGUE,2024-09-14,15:00,Premier League,Man City,Brentford,2,1,1.17,8.2,14.79,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,0,1.2,1.2,0.0,3.0,0.0,0.0,3.0,0.6666666666666666,9.0,0.0,1.2,1.2,0.0,2.0,0.0,1.0,1.6666666666666667,1.3333333333333333,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,9.0,7.0,0.64,0.4,10.0,6.0,1.0,0.76,0.6,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
20240914_ASTON_VILLA_EVERTON_PREMIER_LEAGUE,2024-09-14,17:30,Premier League,Aston Villa,Everton,3,2,1.51,4.48,6.34,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,0,1.2,1.2,0.0,2.0,0.0,1.0,1.3333333333333333,1.3333333333333333,6.0,0.0,1.2,1.2,0.0,0.0,0.0,3.0,0.6666666666666666,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,6.0,0.0,0.76,0.6,10.0,0.0,-8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
20240914_BOURNEMOUTH_CHELSEA_PREMIER_LEAGUE,2024-09-14,20:00,Premier League,Bournemouth,Chelsea,0,1,3.33,3.96,2.05,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,0,2,1.2,1.2,0.0,1.0,2.0,0.0,1.6666666666666667,1.3333333333333333,5.0,0.0,1.2,1.2,0.0,1.0,1.0,1.0,2.3333333333333335,1.6666666666666667,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,5.0,1.0,0.8,0.6666666666666666,10.0,4.0,2.0,0.84,0.7333333333333333,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20240915_TOTTENHAM_ARSENAL_PREMIER_LEAGUE,2024-09-15,14:00,Premier League,Tottenham,Arsenal,0,1,2.99,3.59,2.33,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,0,2,1.2,1.2,0.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0,1.2,1.2,0.0,2.0,1.0,0.0,1.6666666666666667,0.3333333333333333,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,4.0,3.0,0.84,0.7333333333333333,10.0,7.0,4.0,0.72,0.5333333333333333,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,-3.0,0.0,0.0
20240915_WOLVES_NEWCASTLE_PREMIER_LEAGUE,2024-09-15,16:30,Premier League,Wolves,Newcastle,1,2,3.36,3.69,2.11,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,2,1.2,1.2,0.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,1.2,1.2,0.0,2.0,1.0,0.0,1.3333333333333333,0.6666666666666666,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,1.0,-6.0,0.96,0.9333333333333333,10.0,7.0,2.0,0.72,0.5333333333333333,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,-6.0,0.0,0.0
20240921_WEST_HAM_CHELSEA_PREMIER_LEAGUE,2024-09-21,12:30,Premier League,West Ham,Chelsea,0,3,3.49,3.89,2.01,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,0,2,1.2,1.2,0.0,1.0,1.0,2.0,1.25,1.5,4.0,0.0,1.2,1.2,0.0,2.0,1.0,1.0,2.0,1.25,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,4.0,-1.0,0.84,0.7333333333333333,10.0,7.0,3.0,0.72,0.5333333333333333,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0
20240921_ASTON_VILLA_WOLVES_PREMIER_LEAGUE,2024-09-21,15:00,Premier League,Aston Villa,Wolves,3,1,1.59,4.39,5.35,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,0,1.2,1.2,0.0,3.0,0.0,1.0,1.75,1.5,9.0,0.0,1.2,1.2,0.0,0.0,1.0,3.0,1.0,2.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,9.0,1.0,0.64,0.4,10.0,1.0,-7.0,0.96,0.9333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
20240921_FULHAM_NEWCASTLE_PREMIER_LEAGUE,2024-09-21,15:00,Premier League,Fulham,Newcastle,3,1,2.86,3.51,2.45,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,0,1.2,1.2,0.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,1.2,1.2,0.0,3.0,1.0,0.0,1.5,0.75,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,5.0,0.0,0.8,0.6666666666666666,10.0,10.0,3.0,0.6,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,-5.0,0.0,0.0
20240921_LEICESTER_EVERTON_PREMIER_LEAGUE,2024-09-21,15:00,Premier League,Leicester,Everton,1,1,2.52,3.44,2.82,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,1,1,1.2,1.2,0.0,0.0,2.0,2.0,1.25,1.75,2.0,0.0,1.2,1.2,0.0,0.0,0.0,4.0,1.0,3.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,2.0,-2.0,0.92,0.8666666666666667,10.0,0.0,-9.0,1.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
20240921_LIVERPOOL_BOURNEMOUTH_PREMIER_LEAGUE,2024-09-21,15:00,Premier League,Liverpool,Bournemouth,3,0,1.29,6.31,9.35,1.2,1.2,1.2,1.2,,,0,0,0,1,,,,1,0,0,1.2,1.2,0.0,3.0,0.0,1.0,1.75,0.25,9.0,0.0,1.2,1.2,0.0,1.0,2.0,1.0,1.25,1.25,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,9.0,6.0,0.64,0.4,10.0,5.0,0.0,0.8,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
20240921_SOUTHAMPTON_IPSWICH_PREMIER_LEAGUE,2024-09-21,15:00,Premier League,Southampton,Ipswich,1,1,2.25,3.52,3.17,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,1,1,1.2,1.2,0.0,0.0,0.0,4.0,0.25,2.0,0.0,0.0,1.2,1.2,0.0,0.0,2.0,2.0,0.5,1.75,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,0.0,-7.0,1.0,1.0,10.0,2.0,-5.0,0.92,0.8666666666666667,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
20240921_TOTTENHAM_BRENTFORD_PREMIER_LEAGUE,2024-09-21,15:00,Premier League,Tottenham,Brentford,3,1,1.55,4.72,5.41,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,0,1.2,1.2,0.0,1.0,1.0,2.0,1.5,1.0,4.0,0.0,1.2,1.2,0.0,2.0,0.0,2.0,1.5,1.5,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,4.0,2.0,0.84,0.7333333333333333,10.0,6.0,0.0,0.76,0.6,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
20240921_CRYSTAL_PALACE_MAN_UNITED_PREMIER_LEAGUE,2024-09-21,17:30,Premier League,Crystal Palace,Man United,0,0,2.85,3.72,2.36,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,0,1,1.2,1.2,0.0,0.0,2.0,2.0,1.0,1.75,2.0,0.0,1.2,1.2,0.0,2.0,0.0,2.0,1.25,1.25,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,2.0,-3.0,0.92,0.8666666666666667,10.0,6.0,0.0,0.76,0.6,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0
20240922_BRIGHTON_NOTT_M_FOREST_PREMIER_LEAGUE,2024-09-22,14:00,Premier League,Brighton,Nott'm Forest,2,2,1.86,3.83,4.21,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,1,1.2,1.2,0.0,2.0,2.0,0.0,1.5,0.5,8.0,0.0,1.2,1.2,0.0,2.0,2.0,0.0,1.0,0.5,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,8.0,4.0,0.68,0.4666666666666667,10.0,8.0,2.0,0.68,0.4666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
20240922_MAN_CITY_ARSENAL_PREMIER_LEAGUE,2024-09-22,16:30,Premier League,Man City,Arsenal,2,2,1.83,3.62,4.52,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,1,1.2,1.2,0.0,4.0,0.0,0.0,2.75,0.75,12.0,0.0,1.2,1.2,0.0,3.0,1.0,0.0,1.5,0.25,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,12.0,8.0,0.52,0.2,10.0,10.0,5.0,0.6,0.3333333333333333,4.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0
20240928_NEWCASTLE_MAN_CITY_PREMIER_LEAGUE,2024-09-28,12:30,Premier League,Newcastle,Man City,1,1,5.09,4.47,1.61,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,1,1,1.2,1.2,0.0,3.0,1.0,1.0,1.4,1.2,10.0,0.0,1.2,1.2,0.0,4.0,1.0,0.0,2.6,1.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,10.0,1.0,0.6,0.3333333333333333,10.0,13.0,8.0,0.48,0.13333333333333333,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,-3.0,0.0,0.0
20240928_ARSENAL_LEICESTER_PREMIER_LEAGUE,2024-09-28,15:00,Premier League,Arsenal,Leicester,4,2,1.18,7.82,15.12,1.2,1.2,1.2,1.2,,,0,0,0,1,,,,1,1,0,1.2,1.2,0.0,3.0,2.0,0.0,1.6,0.6,11.0,0.0,1.2,1.2,0.0,0.0,3.0,2.0,1.2,1.6,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,11.0,5.0,0.56,0.26666666666666666,10.0,3.0,-2.0,0.88,0.8,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0
20240928_BRENTFORD_WEST_HAM_PREMIER_LEAGUE,2024-09-28,15:00,Premier League,Brentford,West Ham,1,1,2.23,3.62,3.16,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,1,1,1.2,1.2,0.0,2.0,0.0,3.0,1.4,1.8,6.0,0.0,1.2,1.2,0.0,1.0,1.0,3.0,1.0,1.8,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,6.0,-2.0,0.76,0.6,10.0,4.0,-4.0,0.84,0.7333333333333333,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
20240928_CHELSEA_BRIGHTON_PREMIER_LEAGUE,2024-09-28,15:00,Premier League,Chelsea,Brighton,4,2,1.74,4.23,4.35,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,0,1.2,1.2,0.0,3.0,1.0,1.0,2.2,1.0,10.0,0.0,1.2,1.2,0.0,2.0,3.0,0.0,1.6,0.8,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,10.0,6.0,0.6,0.3333333333333333,10.0,9.0,4.0,0.64,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20240928_EVERTON_CRYSTAL_PALACE_PREMIER_LEAGUE,2024-09-28,15:00,Premier League,Everton,Crystal Palace,2,1,2.73,3.39,2.63,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,0,1.2,1.2,0.0,0.0,1.0,4.0,1.0,2.8,1.0,0.0,1.2,1.2,0.0,0.0,3.0,2.0,0.8,1.4,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,1.0,-9.0,0.96,0.9333333333333333,10.0,3.0,-3.0,0.88,0.8,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
20240928_NOTT_M_FOREST_FULHAM_PREMIER_LEAGUE,2024-09-28,15:00,Premier League,Nott'm Forest,Fulham,0,1,2.4,3.34,3.07,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,0,2,1.2,1.2,0.0,2.0,3.0,0.0,1.2,0.8,9.0,0.0,1.2,1.2,0.0,2.0,2.0,1.0,1.4,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,9.0,2.0,0.64,0.4,10.0,8.0,2.0,0.68,0.4666666666666667,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20240928_WOLVES_LIVERPOOL_PREMIER_LEAGUE,2024-09-28,17:30,Premier League,Wolves,Liverpool,1,2,8.05,5.55,1.35,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,2,1.2,1.2,0.0,0.0,1.0,4.0,1.0,2.8,1.0,0.0,1.2,1.2,0.0,4.0,0.0,1.0,2.0,0.2,12.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,1.0,-9.0,0.96,0.9333333333333333,10.0,12.0,9.0,0.52,0.2,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0
20240929_IPSWICH_ASTON_VILLA_PREMIER_LEAGUE,2024-09-29,14:00,Premier League,Ipswich,Aston Villa,2,2,4.15,3.77,1.87,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,1,1.2,1.2,0.0,0.0,3.0,2.0,0.6,1.6,3.0,0.0,1.2,1.2,0.0,4.0,0.0,1.0,2.0,1.4,12.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,3.0,-5.0,0.88,0.8,10.0,12.0,3.0,0.52,0.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-9.0,0.0,0.0
20240929_MAN_UNITED_TOTTENHAM_PREMIER_LEAGUE,2024-09-29,16:30,Premier League,Man United,Tottenham,0,3,2.36,3.89,2.77,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,0,2,1.2,1.2,0.0,2.0,1.0,2.0,1.0,1.0,7.0,0.0,1.2,1.2,0.0,2.0,1.0,2.0,1.8,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,7.0,0.0,0.72,0.5333333333333333,10.0,7.0,4.0,0.72,0.5333333333333333,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240930_BOURNEMOUTH_SOUTHAMPTON_PREMIER_LEAGUE,2024-09-30,20:00,Premier League,Bournemouth,Southampton,3,1,1.65,4.29,4.91,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,0,1.2,1.2,0.0,1.0,2.0,2.0,1.0,1.6,5.0,0.0,1.2,1.2,0.0,0.0,1.0,4.0,0.4,1.8,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,5.0,-3.0,0.8,0.6666666666666666,10.0,1.0,-7.0,0.96,0.9333333333333333,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
20241005_CRYSTAL_PALACE_LIVERPOOL_PREMIER_LEAGUE,2024-10-05,12:30,Premier League,Crystal Palace,Liverpool,0,1,6.36,4.65,1.49,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,0,2,1.2,1.2,0.0,0.0,3.0,2.0,0.8,1.4,3.0,0.0,1.2,1.2,0.0,4.0,0.0,1.0,2.0,0.4,12.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,3.0,-4.0,0.88,0.8,10.0,15.0,10.0,0.4,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0
20241005_ARSENAL_SOUTHAMPTON_PREMIER_LEAGUE,2024-10-05,15:00,Premier League,Arsenal,Southampton,3,1,1.14,9.2,18.63,1.2,1.2,1.2,1.2,,,0,0,0,1,,,,1,1,0,1.2,1.2,0.0,3.0,2.0,0.0,2.0,1.0,11.0,0.0,1.2,1.2,0.0,0.0,1.0,4.0,0.6,2.2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,14.0,7.0,0.44,0.06666666666666667,10.0,1.0,-9.0,0.96,0.9333333333333333,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
20241005_BRENTFORD_WOLVES_PREMIER_LEAGUE,2024-10-05,15:00,Premier League,Brentford,Wolves,5,3,2.09,3.64,3.47,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,0,1.2,1.2,0.0,1.0,1.0,3.0,1.2,1.8,4.0,0.0,1.2,1.2,0.0,0.0,1.0,4.0,1.2,2.8,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,7.0,-2.0,0.72,0.5333333333333333,10.0,1.0,-10.0,0.96,0.9333333333333333,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
20241005_LEICESTER_BOURNEMOUTH_PREMIER_LEAGUE,2024-10-05,15:00,Premier League,Leicester,Bournemouth,1,0,3.24,3.66,2.17,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,0,0,1.2,1.2,0.0,0.0,2.0,3.0,1.4,2.2,2.0,0.0,1.2,1.2,0.0,2.0,1.0,2.0,1.4,1.6,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,3.0,-4.0,0.88,0.8,10.0,8.0,-1.0,0.68,0.4666666666666667,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0
20241005_MAN_CITY_FULHAM_PREMIER_LEAGUE,2024-10-05,15:00,Premier League,Man City,Fulham,3,2,1.24,6.85,11.11,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,0,1.2,1.2,0.0,3.0,2.0,0.0,2.4,1.2,11.0,0.0,1.2,1.2,0.0,3.0,2.0,0.0,1.6,0.8,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,14.0,8.0,0.44,0.06666666666666667,10.0,11.0,3.0,0.56,0.26666666666666666,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
20241005_WEST_HAM_IPSWICH_PREMIER_LEAGUE,2024-10-05,15:00,Premier League,West Ham,Ipswich,4,1,1.8,3.96,4.25,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,0,1.2,1.2,0.0,1.0,2.0,2.0,1.0,1.6,5.0,0.0,1.2,1.2,0.0,0.0,4.0,1.0,1.0,1.6,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,5.0,-4.0,0.8,0.6666666666666666,10.0,4.0,-5.0,0.84,0.7333333333333333,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20241005_EVERTON_NEWCASTLE_PREMIER_LEAGUE,2024-10-05,17:30,Premier League,Everton,Newcastle,0,0,3.15,3.62,2.23,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,0,1,1.2,1.2,0.0,1.0,1.0,3.0,1.4,2.4,4.0,0.0,1.2,1.2,0.0,2.0,2.0,1.0,1.4,1.4,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,4.0,-8.0,0.84,0.7333333333333333,10.0,11.0,1.0,0.56,0.26666666666666666,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,-7.0,0.0,0.0
20241006_ASTON_VILLA_MAN_UNITED_PREMIER_LEAGUE,2024-10-06,14:00,Premier League,Aston Villa,Man United,0,0,2.21,3.82,3.06,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,0,1,1.2,1.2,0.0,3.0,1.0,1.0,2.0,1.6,10.0,0.0,1.2,1.2,0.0,1.0,1.0,3.0,0.8,1.6,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,13.0,3.0,0.48,0.13333333333333333,10.0,7.0,-3.0,0.72,0.5333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
20241006_CHELSEA_NOTT_M_FOREST_PREMIER_LEAGUE,2024-10-06,14:00,Premier League,Chelsea,Nott'm Forest,1,1,1.48,4.73,6.32,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,0,1,1,1.2,1.2,0.0,4.0,1.0,0.0,3.0,1.0,13.0,0.0,1.2,1.2,0.0,2.0,2.0,1.0,1.0,0.8,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,13.0,8.0,0.48,0.13333333333333333,10.0,9.0,1.0,0.64,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
20241006_BRIGHTON_TOTTENHAM_PREMIER_LEAGUE,2024-10-06,16:30,Premier League,Brighton,Tottenham,3,2,2.9,4.01,2.23,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,0,1.2,1.2,0.0,1.0,3.0,1.0,1.4,1.6,6.0,0.0,1.2,1.2,0.0,3.0,0.0,2.0,2.2,0.8,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,9.0,2.0,0.64,0.4,10.0,10.0,7.0,0.6,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
20241019_TOTTENHAM_WEST_HAM_PREMIER_LEAGUE,2024-10-19,12:30,Premier League,Tottenham,West Ham,4,1,1.5,4.91,5.73,1.2,1.2,1.2,1.2,,,0,0,0,0,,,,1,1,0,1.2,1.2,0.0,2.0,0.0,3.0,1.8,1.4,6.0,0.0,1.2,1.2,0.0,1.0,2.0,2.0,1.4,1.8,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.0,10.0,10.0,6.0,0.6,0.3333333333333333,10.0,8.0,-1.0,0.68,0.4666666666666667,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
